WARD,ANC,NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,PSA_ID,DistrictID,SHIFT_Code,OFFENSE_Code,METHOD_Code,CRIME_TYPE
86,119,157,318,447,43019,5842,13048,64,22,9,3,13,15
86,119,157,318,447,43020,5843,13049,64,22,9,0,12,16
86,118,158,284,441,43021,5844,11074,65,22,11,5,12,16
86,121,159,275,454,43022,5845,13050,66,22,11,4,12,15
86,117,162,272,457,43023,5846,13051,69,22,9,1,12,16
86,120,160,331,452,43024,5847,13052,71,22,10,1,12,16
86,119,160,279,445,43025,5848,13053,71,22,10,4,12,15
86,118,158,281,440,43026,5849,13054,65,22,10,0,12,16
86,120,160,276,453,43027,5850,13055,68,22,10,0,12,16
86,121,159,275,454,43028,5851,13056,66,22,10,2,12,16
86,120,160,276,453,43029,5852,13057,67,22,11,4,13,15
86,118,158,282,442,43030,5853,13058,71,22,11,1,12,16
86,120,160,333,451,43031,5854,12441,67,22,10,4,13,15
86,117,161,271,458,43032,5855,13059,70,22,10,0,12,16
86,117,159,277,479,43033,5856,13060,66,22,10,0,12,16
86,120,160,333,451,43034,5857,13061,67,22,11,0,12,16
86,121,159,277,479,43035,5858,13062,66,22,9,5,12,16
86,119,158,281,440,43036,5838,13043,65,22,9,4,12,15
86,117,161,278,458,43037,4610,13063,68,22,10,1,12,16
86,119,159,320,448,43038,5859,12758,64,22,9,2,12,16
86,117,162,272,460,43039,5860,13064,69,22,10,0,12,16
86,117,159,277,479,43040,5861,12110,66,22,9,1,12,16
86,117,162,272,460,43041,5862,13065,69,22,9,1,12,16
86,121,159,319,449,43042,5863,13066,66,22,10,5,12,16
86,120,160,332,451,43043,5864,13067,67,22,10,1,12,16
86,121,159,277,479,43044,5865,13068,66,22,9,1,12,16
86,117,161,330,457,43045,5866,13069,68,22,9,2,12,16
86,120,160,333,452,43046,5867,13070,67,22,11,0,12,16
86,120,160,334,450,43047,5868,13071,67,22,11,3,14,15
86,119,159,320,448,43048,5869,13072,64,22,9,1,12,16
86,117,161,329,455,43049,5870,13073,68,22,11,5,12,16
86,121,157,279,446,43050,5841,13047,65,22,9,2,12,16
86,119,127,286,427,43051,5871,13074,63,21,10,0,12,16
86,120,160,331,451,43052,5872,13075,67,22,10,4,13,15
86,118,158,280,445,43053,5837,13042,65,22,10,0,12,16
86,119,158,284,441,43054,5873,13076,65,22,10,2,12,16
86,118,158,283,443,43055,5874,12873,71,22,10,7,12,15
86,119,159,320,448,43056,4285,13077,64,22,11,0,12,16
86,118,158,283,443,43057,5875,13078,71,22,11,2,12,16
86,120,160,276,453,43058,5876,13079,67,22,9,3,13,15
86,120,160,333,451,43059,5877,13080,67,22,10,4,12,15
86,120,160,333,451,43060,5878,13081,67,22,9,1,12,16
86,119,158,281,440,43061,5879,9167,65,22,10,4,12,15
86,119,152,286,427,43062,5880,13082,63,21,10,1,12,16
86,118,158,281,441,43063,5881,13083,65,22,9,5,12,16
86,119,158,284,441,43064,5873,13076,65,22,10,1,12,16
86,118,158,280,444,43065,5882,13084,65,22,10,2,12,16
86,120,160,333,452,43066,5883,13085,67,22,10,5,12,16
86,119,157,318,447,43067,5884,13086,64,22,10,3,14,15
86,117,161,329,455,43068,5885,13087,68,22,9,5,12,16
86,120,160,333,452,43069,5886,12856,67,22,9,2,12,16
86,119,160,279,445,43070,5887,13088,65,22,9,4,12,15
86,120,160,333,451,43071,5857,13061,67,22,9,5,12,16
86,119,158,281,440,43072,5888,11035,65,22,9,5,12,16
86,121,160,335,453,43073,5889,13089,67,22,9,4,12,15
86,119,159,320,448,43074,5890,13090,64,22,9,0,14,16
86,119,159,320,448,43075,5869,13072,64,22,9,1,12,16
86,117,162,272,457,43076,5891,13091,69,22,9,3,14,15
86,119,127,286,427,43077,5871,13074,63,21,9,0,12,16
86,120,160,331,452,43078,5892,12207,67,22,9,1,12,16
86,120,160,276,452,43079,5893,13092,67,22,9,0,12,16
86,119,157,281,441,43080,5894,13093,65,22,10,3,13,15
86,118,158,280,444,43081,5895,13094,65,22,10,3,14,15
86,120,160,333,451,43082,5896,13095,67,22,10,0,12,16
86,120,160,331,452,43083,5897,13096,67,22,10,1,12,16
86,118,158,282,442,43084,5898,13097,71,22,9,1,12,16
86,121,159,275,454,43085,5899,13098,66,22,10,4,13,15
86,119,157,318,447,43086,5900,13099,64,22,10,0,12,16
86,120,160,276,453,43087,5901,12082,68,22,9,2,12,16
86,120,160,276,453,43088,5902,13100,67,22,10,2,13,16
86,118,158,283,443,43089,5903,13101,71,22,11,5,12,16
86,119,152,286,427,43090,5904,13102,63,21,9,5,12,16
86,120,160,276,453,43091,5905,13103,68,22,9,5,12,16
86,117,162,272,457,43092,5906,13104,69,22,10,5,12,16
86,121,160,275,450,43093,5907,13105,66,22,10,0,12,16
86,121,159,275,454,43094,5851,13056,66,22,10,0,12,16
86,121,159,329,454,43095,5908,13106,66,22,10,2,12,16
86,121,159,319,449,43096,5909,13107,66,22,10,4,13,15
86,118,158,283,443,43097,5910,13108,71,22,9,0,14,16
86,121,160,275,450,43098,5907,13105,66,22,11,5,12,16
86,119,157,279,446,43099,5911,13109,65,22,11,1,12,16
86,118,160,331,444,43100,5912,13110,71,22,9,4,12,15
86,119,160,279,446,43101,5873,13111,65,22,9,1,12,16
86,120,160,331,452,43102,5913,13112,67,22,10,4,12,15
86,120,160,276,453,43103,5876,13079,67,22,11,3,14,15
86,117,161,329,455,43104,5914,13113,68,22,11,4,14,15
86,117,161,271,458,43105,5855,13059,68,22,11,1,12,16
86,117,161,278,458,43106,5915,13114,68,22,11,2,12,16
86,118,158,282,442,43107,5916,13115,71,22,9,0,12,16
86,119,152,286,427,43108,5917,12036,63,21,9,0,12,16
86,119,156,317,439,43109,5918,11230,64,22,9,1,12,16
86,117,161,273,458,43110,5919,13116,70,22,9,1,12,16
86,121,159,275,454,43111,5845,13050,66,22,9,1,12,16
86,117,161,273,458,43112,5919,13116,70,22,9,0,12,16
86,117,162,272,457,43113,5920,13117,69,22,9,0,12,16
86,117,162,272,457,43114,5921,13118,69,22,9,5,12,16
86,121,157,279,446,43115,5922,8857,65,22,9,5,12,16
86,117,162,273,457,43116,5923,13119,69,22,10,2,12,16
86,118,158,284,441,43117,5924,13120,71,22,9,4,12,15
86,118,158,281,440,43118,5925,12033,65,22,10,0,12,16
86,117,162,272,460,43119,5926,13121,69,22,9,5,12,16
86,117,161,273,458,43120,5927,13122,70,22,10,5,12,16
86,118,158,281,440,43121,5928,13123,65,22,10,1,12,16
86,119,157,279,446,43122,5835,13124,65,22,10,4,13,15
86,118,158,284,441,43123,5929,13125,71,22,11,3,13,15
86,120,160,276,453,43124,5930,13126,67,22,11,4,12,15
86,121,159,275,454,43125,5931,13127,66,22,9,5,12,16
86,119,157,318,447,43126,5884,13086,64,22,10,3,12,15
86,119,160,279,445,43127,5932,13128,65,22,10,3,13,15
86,118,157,280,446,43128,5933,13129,65,22,10,3,14,15
86,119,152,286,427,43129,5934,12305,63,21,11,0,12,16
86,121,159,277,479,43130,5865,13068,66,22,10,2,12,16
86,121,157,279,446,43131,5935,13130,65,22,10,3,13,15
86,121,159,277,479,43132,5858,13062,66,22,11,3,13,15
86,121,159,275,454,43133,5936,12856,66,22,11,0,12,16
86,118,160,283,443,43134,5937,13131,71,22,9,0,12,16
86,118,158,283,442,43135,5938,13132,71,22,9,1,12,16
86,119,158,284,441,43136,5939,9230,65,22,10,1,12,16
86,121,160,275,450,43137,5940,13133,66,22,10,4,12,15
86,118,158,281,440,43138,5941,13134,65,22,10,4,13,15
86,121,159,275,450,43139,5942,13135,66,22,9,5,12,16
86,118,158,283,443,43140,5943,13136,71,22,9,0,12,16
86,119,157,318,447,43141,5944,13137,64,22,9,1,12,16
86,120,161,167,457,43142,5945,13138,68,22,10,0,12,16
86,117,161,273,455,43143,5946,13139,70,22,10,4,12,15
86,121,159,275,454,43144,5947,12949,66,22,10,0,12,16
86,121,157,319,449,43145,5948,13140,65,22,10,0,12,16
86,117,161,273,458,43146,5949,12264,70,22,10,3,14,15
86,120,158,283,452,43147,5950,13141,71,22,10,1,12,16
86,117,162,272,457,43148,5951,13142,69,22,10,1,12,16
86,119,159,319,449,43149,5952,13143,66,22,10,0,12,16
86,119,159,320,448,43150,5953,13144,64,22,10,3,14,15
86,117,161,278,479,43151,5954,13145,68,22,9,5,12,16
86,120,160,331,452,43152,5913,13112,67,22,9,1,12,16
86,118,158,284,445,43153,5955,13146,65,22,9,0,12,16
86,118,158,284,441,43154,5956,11182,71,22,10,4,12,15
86,117,162,272,460,43155,5860,13064,69,22,9,0,12,16
86,117,162,272,457,43156,5846,13051,69,22,9,0,12,16
86,120,160,334,451,43157,5836,13041,67,22,10,3,12,15
86,120,160,276,453,43158,5957,12723,67,22,10,4,12,15
86,119,157,318,447,43159,5884,13086,64,22,10,3,14,15
86,117,162,273,460,43160,5958,13147,69,22,11,2,12,16
86,117,161,273,456,43161,5959,13148,70,22,11,2,12,16
86,120,160,331,452,43162,5960,13149,67,22,9,2,12,16
86,118,158,282,442,43163,5961,13150,71,22,9,0,12,16
86,118,158,282,442,43164,5962,9156,71,22,9,2,12,16
86,119,158,317,439,43165,5963,13151,65,22,10,1,12,16
86,117,161,273,458,43166,5964,13152,70,22,10,0,12,16
86,120,160,332,451,43167,5965,13153,67,22,10,5,12,16
86,121,159,275,450,43168,5966,12110,66,22,11,1,12,16
86,117,162,272,460,43169,5860,13064,69,22,10,0,12,16
86,120,160,331,452,43170,5967,13154,71,22,10,1,12,16
86,119,152,286,427,43171,5968,13155,63,21,10,0,12,16
86,117,161,273,456,43172,5959,13148,68,22,10,0,12,16
86,118,157,280,445,43173,5969,11204,65,22,10,4,12,15
86,121,160,335,450,43174,5970,13156,67,22,11,3,14,15
86,119,157,279,446,43175,5971,11088,65,22,11,4,13,15
86,119,157,279,446,43176,5971,11088,65,22,11,4,13,15
86,119,159,319,449,43177,5952,13143,66,22,9,0,12,16
86,118,158,281,440,43178,5972,8603,65,22,11,1,12,16
86,118,158,284,441,43179,5973,8624,71,22,9,1,12,16
86,121,159,319,449,43180,5974,13157,66,22,9,0,12,16
86,118,158,281,440,43181,5849,13054,65,22,9,5,12,16
86,117,162,272,460,43182,4228,13158,69,22,9,5,12,16
86,117,161,278,479,43183,5975,13103,68,22,9,3,14,15
86,120,160,334,451,43184,5976,12056,67,22,9,1,12,16
86,117,162,272,457,43185,5977,13159,69,22,9,5,12,16
86,121,159,275,454,43186,5978,13160,66,22,9,1,12,16
86,117,161,273,456,43187,5959,13148,68,22,10,0,12,16
86,120,160,331,452,43188,5979,13096,67,22,10,3,13,15
86,121,160,335,450,43189,5980,12629,67,22,10,0,12,16
86,118,158,283,443,43190,5981,13161,71,22,10,3,14,15
86,117,159,277,479,43191,5982,13162,66,22,11,4,12,15
86,121,159,319,449,43192,5983,12361,66,22,10,4,13,15
86,120,160,333,452,43193,5984,13163,67,22,9,1,12,16
86,120,160,276,453,43194,5985,12131,67,22,9,2,12,16
86,117,161,329,455,43195,5986,13164,68,22,10,1,12,16
86,121,160,335,450,43196,5987,13165,67,22,10,0,12,16
86,120,160,333,452,43197,5867,13070,67,22,11,1,12,16
86,118,158,284,441,43198,5988,13166,65,22,9,2,12,16
86,118,158,282,442,43199,5989,13167,71,22,11,5,12,16
86,121,159,275,450,43200,5990,13168,66,22,11,1,12,16
86,120,160,333,452,43201,5991,12738,67,22,9,1,12,16
86,118,158,283,443,43202,5943,13169,71,22,9,5,12,16
86,118,158,283,443,43203,5943,13136,71,22,9,0,12,16
86,121,159,275,454,43204,5851,13056,66,22,9,3,14,15
86,117,161,330,457,43205,5992,13170,68,22,9,2,12,16
86,121,159,275,450,43206,5990,13168,66,22,9,1,12,16
86,121,157,279,446,43207,5993,13171,65,22,9,4,12,15
86,118,158,284,441,43208,5994,13172,65,22,10,0,12,16
86,120,160,332,451,43209,5995,13173,67,22,10,3,14,15
86,120,160,276,453,43210,5996,13174,67,22,9,1,12,16
86,121,157,279,446,43211,5922,8857,65,22,9,3,14,15
86,117,161,273,456,43212,5959,13148,70,22,10,0,12,16
86,121,159,275,454,43213,5851,13056,66,22,10,3,13,15
86,121,159,319,449,43214,5944,13175,66,22,10,3,13,15
86,121,160,275,450,43215,5997,13176,66,22,10,4,12,15
86,121,160,334,450,43216,5998,13177,67,22,10,5,12,16
86,119,157,279,446,43217,5999,12072,65,22,10,0,12,16
86,121,159,319,449,43218,6000,13178,66,22,10,0,12,16
86,121,159,277,479,43219,6001,12739,66,22,10,4,12,15
86,117,161,330,457,43220,5866,13069,68,22,9,4,13,15
86,118,158,280,444,43221,5839,13045,65,22,9,5,12,16
86,118,157,280,445,43222,5969,11204,65,22,10,0,12,16
86,119,159,320,448,43223,5953,13144,64,22,9,0,12,16
86,120,160,333,451,43224,5878,13081,67,22,10,2,12,16
86,121,159,320,479,43225,6002,13179,66,22,10,0,12,16
86,121,159,275,454,43226,5931,13127,66,22,10,3,14,15
86,121,159,319,449,43227,6003,13180,65,22,10,3,14,15
86,120,160,276,453,43228,5876,13079,67,22,9,1,12,16
86,121,159,275,454,43229,5851,13056,66,22,9,5,12,16
86,117,161,329,456,43230,6004,13181,68,22,10,2,12,16
86,121,159,320,479,43231,6002,13179,66,22,10,4,14,15
86,121,160,335,450,43232,6005,12199,67,22,9,1,12,16
86,119,157,279,446,43233,6006,13047,65,22,9,1,12,16
86,120,160,331,452,43234,6007,13182,67,22,9,2,13,16
86,118,158,280,444,43235,6008,13183,65,22,10,0,12,16
86,117,159,277,479,43236,5856,13060,66,22,10,2,12,16
86,118,158,282,442,43237,5916,13115,71,22,10,4,12,15
86,117,161,273,458,43238,5919,13116,70,22,11,3,13,15
86,118,158,280,444,43239,6009,12191,65,22,11,4,13,15
86,117,162,272,457,43240,5951,13142,69,22,11,0,12,16
86,120,160,332,451,43241,6010,13184,67,22,10,4,12,15
86,119,157,318,447,43242,6011,13185,64,22,10,3,13,15
86,120,160,331,451,43243,6012,13186,67,22,10,0,12,16
86,119,127,346,427,43244,6013,13187,63,21,9,5,12,16
86,119,156,317,439,43245,6014,13188,64,22,9,5,12,16
86,121,159,275,454,43246,5851,13056,66,22,9,3,12,15
86,117,159,277,479,43247,6015,13189,66,22,10,1,12,16
86,118,157,280,445,43248,6016,13190,65,22,10,3,14,15
86,121,159,275,450,43249,6017,13191,66,22,9,4,12,15
86,118,158,280,444,43250,6018,13192,65,22,10,0,12,16
86,120,160,276,453,43251,6019,13193,67,22,11,3,12,15
86,119,157,279,446,43252,6020,13194,65,22,10,3,14,15
86,121,159,319,449,43253,5909,13107,66,22,10,4,13,15
86,121,160,335,450,43254,6021,13195,67,22,9,2,13,16
86,118,160,283,443,43255,6022,13196,71,22,11,5,12,16
86,117,161,278,458,43256,6023,13197,68,22,11,0,12,16
86,119,160,334,445,43257,6024,13198,71,22,10,4,12,15
86,120,160,334,451,43258,6025,13199,67,22,10,5,12,16
86,121,159,319,449,43259,5974,13157,66,22,10,0,12,16
86,117,159,277,479,43260,6026,12742,66,22,9,3,14,15
86,117,161,273,458,43261,6027,13200,70,22,9,1,12,16
86,118,158,283,442,43262,6028,13201,71,22,9,3,13,15
86,121,159,319,449,43263,5974,13157,66,22,10,1,12,16
86,117,161,278,458,43264,6029,13202,68,22,10,5,12,16
86,118,158,281,440,43265,6030,13203,65,22,10,1,12,16
86,120,161,330,457,43266,6031,13204,68,22,9,5,12,16
86,120,160,331,452,43267,5892,12207,67,22,10,1,12,16
86,120,160,333,451,43268,6032,13205,67,22,10,3,14,15
86,117,161,273,456,43269,5959,13148,68,22,10,0,12,16
86,118,158,282,442,43270,6033,9247,71,22,10,5,12,16
86,119,157,279,446,43271,5835,13040,65,22,11,7,12,15
86,120,160,333,452,43272,6034,13206,67,22,11,4,12,15
86,121,159,319,449,43273,5974,13157,66,22,10,0,12,16
86,121,159,277,479,43274,6035,12431,66,22,10,2,12,16
86,118,158,284,441,43275,5929,13125,71,22,10,0,12,16
86,118,158,282,442,43276,5989,13167,71,22,9,4,12,15
86,117,159,277,479,43277,6015,12864,66,22,11,0,12,16
86,118,158,281,440,43278,6036,9293,65,22,10,1,12,16
86,121,159,319,449,43279,6037,13207,66,22,9,3,13,15
86,121,159,319,449,43280,5983,12361,66,22,11,0,14,16
86,118,160,280,445,43281,6038,13208,65,22,11,7,12,15
86,119,152,254,427,43282,6039,13209,31,17,11,5,12,16
86,117,162,272,460,43283,5860,13064,69,22,9,4,14,15
86,117,162,272,457,43284,6040,13210,69,22,9,5,12,16
86,117,162,272,460,43285,6041,13211,69,22,11,3,14,15
86,120,160,276,453,43286,6042,13212,67,22,11,5,12,16
86,120,160,331,452,43287,6043,13213,67,22,10,1,12,16
86,117,161,330,457,43288,6044,13214,68,22,9,1,12,16
86,118,158,281,440,43289,6045,13215,65,22,9,1,12,16
86,118,158,283,443,43290,6046,13216,71,22,10,1,12,16
86,119,152,254,427,43291,6039,13209,31,17,10,1,12,16
86,120,160,333,451,43292,5878,13081,67,22,10,0,12,16
86,117,161,278,458,43293,6047,13217,68,22,10,1,12,16
86,120,160,332,451,43294,6048,13218,67,22,10,0,12,16
86,121,159,319,449,43295,6000,13178,66,22,10,0,12,16
86,118,158,281,440,43296,6049,13219,65,22,9,1,12,16
86,118,158,281,440,43297,5837,13220,65,22,10,3,14,15
86,119,152,286,427,43298,6050,13221,63,21,10,1,12,16
86,119,157,279,446,43299,5835,13040,65,22,10,0,12,16
86,117,162,273,460,43300,6051,13222,69,22,10,1,12,16
86,121,159,319,449,43301,6052,13223,66,22,10,1,12,16
86,119,160,279,445,43302,6053,13224,71,22,10,4,12,15
86,118,158,284,441,43303,6054,13225,65,22,10,0,12,16
86,118,158,282,442,43304,5938,13047,71,22,10,2,12,16
86,120,161,330,457,43305,6055,13226,68,22,10,0,12,16
86,121,159,275,450,43306,6056,13227,66,22,10,1,12,16
86,119,157,279,446,43307,5873,13090,65,22,11,4,13,15
86,118,158,282,442,43308,5916,13115,71,22,11,3,14,15
86,120,160,333,452,43309,6057,13228,67,22,11,5,12,16
86,121,160,335,450,43310,6058,13229,67,22,9,1,12,16
86,119,157,279,445,43311,6059,13230,65,22,9,1,12,16
86,120,160,333,451,43312,6060,13231,67,22,9,1,12,16
86,121,159,275,450,43313,6061,13232,66,22,9,5,12,16
86,118,158,284,441,43314,6062,11040,65,22,9,5,12,16
86,117,159,277,479,43315,6063,13233,66,22,9,3,13,15
86,119,157,279,446,43316,6064,13234,65,22,10,0,12,16
86,118,158,284,441,43317,6065,13235,71,22,10,1,12,16
86,118,158,283,443,43318,6066,13236,71,22,10,3,14,15
86,119,157,318,447,43319,5944,13137,64,22,9,0,12,16
86,118,158,283,442,43320,6067,13090,71,22,9,2,12,16
86,120,161,330,457,43321,6068,13237,68,22,10,5,12,16
86,118,158,284,441,43322,6069,13238,71,22,11,0,12,16
86,121,159,275,454,43323,6070,13068,66,22,9,5,12,16
86,119,158,281,440,43324,5888,11035,65,22,9,1,12,16
86,119,157,318,447,43325,6011,13185,64,22,9,1,12,16
86,118,158,283,442,43326,6071,13239,71,22,10,5,12,16
86,118,160,280,444,43327,6072,13240,71,22,10,0,12,16
86,118,158,281,440,43328,6073,13219,65,22,9,4,12,15
86,120,160,331,452,43329,5979,13096,71,22,9,0,12,16
86,119,159,320,448,43330,6074,13241,64,22,10,0,12,16
86,121,159,319,449,43331,6075,13242,66,22,10,0,12,16
86,117,161,329,455,43332,6076,13243,68,22,10,5,12,16
86,118,158,284,441,43333,6077,11142,71,22,9,0,12,16
86,119,160,279,445,43334,6019,13244,71,22,10,0,12,16
86,119,159,320,448,43335,5953,13144,64,22,10,0,12,16
86,118,157,280,445,43336,6078,13245,65,22,11,5,12,16
86,120,160,333,452,43337,6079,13246,67,22,9,0,12,16
86,119,157,279,445,43338,6080,13247,65,22,9,2,12,16
86,120,160,331,451,43339,6072,13052,71,22,9,5,12,16
86,118,158,284,441,43340,6069,13238,71,22,10,5,12,16
86,120,160,276,453,43341,5852,13057,67,22,10,0,12,16
86,117,161,278,458,43342,6023,13197,68,22,11,0,12,16
86,118,158,282,442,43343,5916,13115,71,22,11,0,12,16
86,121,159,319,449,43344,6081,9403,66,22,11,5,12,16
86,117,162,272,460,43345,5860,13064,69,22,11,0,12,16
86,121,160,335,450,43346,6082,13229,67,22,11,3,13,15
86,119,152,286,427,43347,6083,13248,63,21,11,0,12,16
86,118,157,280,445,43348,6084,13249,65,22,11,5,12,16
86,117,162,272,460,43349,6085,13250,69,22,9,0,12,16
86,121,159,275,454,43350,5845,13050,66,22,9,5,12,16
86,118,158,284,441,43351,6086,13251,65,22,10,0,12,16
86,120,160,332,451,43352,6010,13184,67,22,10,1,12,16
86,121,159,329,454,43353,5908,13106,66,22,11,0,12,16
86,120,160,333,451,43354,6087,13252,67,22,11,5,12,16
86,119,157,279,446,43355,6006,12020,65,22,9,5,12,16
86,117,161,273,456,43356,5959,13148,70,22,10,0,12,16
86,120,160,334,451,43357,6088,13253,67,22,11,3,14,15
86,118,158,280,444,43358,6089,13254,65,22,11,0,12,16
86,121,159,319,449,43359,5974,13157,66,22,9,3,14,15
86,119,159,320,448,43360,5953,13144,64,22,9,2,12,16
86,121,153,254,427,43361,3886,13255,31,17,11,7,12,15
86,117,162,272,457,43362,5846,13051,69,22,9,1,12,16
86,120,160,276,453,43363,6090,13256,67,22,9,5,12,16
86,121,159,329,454,43364,5870,13257,66,22,9,1,12,16
86,120,160,331,452,43365,6091,13096,71,22,9,3,12,15
86,118,157,280,445,43366,6092,13258,65,22,9,1,12,16
86,121,159,329,454,43367,5908,13106,66,22,10,0,12,16
86,118,158,282,442,43368,6093,13183,71,22,11,3,14,15
86,120,160,331,451,43369,6012,13186,67,22,11,4,12,15
86,121,159,319,449,43370,5983,12361,66,22,9,3,14,15
86,121,159,275,454,43371,5845,13050,66,22,9,5,12,16
86,119,152,286,427,43372,4331,13045,63,21,11,5,12,16
86,119,159,319,449,43373,5952,13143,66,22,11,0,12,16
86,117,159,330,457,43374,6094,13259,68,22,9,4,12,15
86,121,159,319,449,43375,6095,13223,66,22,9,1,12,16
86,117,162,272,460,43376,6096,13260,69,22,9,5,12,16
86,117,161,278,479,43377,6097,13261,68,22,9,1,12,16
86,120,160,276,453,43378,6098,13262,67,22,10,1,12,16
86,120,160,333,451,43379,6099,13263,67,22,9,0,12,16
86,118,158,284,441,43380,6100,13264,71,22,9,4,12,15
86,118,158,280,444,43381,6101,13047,65,22,9,0,12,16
86,117,161,278,458,43382,6102,13265,70,22,10,5,12,16
86,117,161,271,458,43383,5855,13059,68,22,9,4,12,15
86,120,160,334,450,43384,6103,13266,66,22,9,1,12,16
86,120,161,330,457,43385,6104,13267,68,22,10,2,13,16
86,120,160,276,453,43386,5876,13079,67,22,11,0,12,16
86,120,160,333,452,43387,6105,13268,67,22,11,0,12,16
86,118,158,282,442,43388,5989,13167,71,22,10,5,12,16
86,121,160,334,450,43389,6106,12088,67,22,10,5,12,16
86,121,159,319,449,43390,5983,12361,66,22,11,0,12,16
86,119,160,279,445,43391,5848,13053,71,22,10,1,12,16
86,117,162,272,457,43392,6107,13269,69,22,10,2,12,16
86,119,157,279,446,43393,5971,11088,65,22,10,0,12,16
86,117,161,329,455,43394,6108,13270,68,22,11,0,12,16
86,119,158,280,441,43395,6109,13271,65,22,11,4,12,15
86,118,158,280,445,43396,5837,13042,65,22,9,0,12,16
86,121,159,319,449,43397,6000,13178,66,22,10,3,14,15
86,119,157,279,446,43398,5835,13040,65,22,9,2,12,16
86,118,158,282,442,43399,6110,13272,71,22,10,1,12,16
86,119,159,320,448,43400,5959,13273,64,22,10,4,13,15
86,122,161,274,459,43401,6111,13274,70,22,9,0,12,16
86,121,157,279,446,43402,5935,13130,65,22,9,4,12,15
86,120,160,333,451,43403,6099,13263,67,22,10,5,12,16
86,120,160,333,452,43404,6034,13206,67,22,10,0,12,16
86,118,158,280,444,43405,6112,13275,65,22,10,0,12,16
86,118,158,281,440,43406,6062,8781,65,22,10,3,14,15
86,120,160,333,451,43407,6113,12110,67,22,9,5,12,16
86,117,161,278,458,43408,6023,13197,68,22,9,3,12,15
86,119,152,286,427,43409,6083,13248,63,21,9,0,12,16
86,118,158,282,442,43410,5989,13167,71,22,9,0,12,16
86,119,157,318,447,43411,5884,13086,64,22,10,0,12,16
86,120,160,333,451,43412,6114,13276,67,22,10,1,12,16
86,119,157,279,446,43413,6115,13277,65,22,10,0,12,16
86,120,160,333,452,43414,6105,13268,67,22,11,1,12,16
86,121,159,275,454,43415,5947,12949,66,22,11,0,12,16
86,118,158,283,443,43416,6116,13278,71,22,9,0,12,16
86,121,159,319,449,43417,5974,13157,66,22,10,3,14,15
86,121,159,319,449,43418,6117,13279,66,22,10,2,12,16
86,118,158,281,440,43419,6118,13280,71,22,10,3,13,15
86,120,160,333,452,43420,6119,13281,67,22,10,0,12,16
86,117,159,277,479,43421,6120,12428,66,22,9,0,12,16
86,119,159,320,448,43422,6121,13282,64,22,9,5,12,16
86,117,159,277,479,43423,6063,13233,66,22,10,3,13,15
86,117,161,273,456,43424,5959,13148,70,22,10,1,12,16
86,117,162,272,460,43425,6096,13260,69,22,9,1,12,16
86,117,162,272,460,43426,6122,13283,69,22,9,1,12,16
86,120,160,333,451,43427,6113,12110,67,22,9,0,12,16
86,118,160,280,444,43428,6123,13208,71,22,10,4,12,15
86,121,160,335,450,43429,5987,13165,67,22,10,1,12,16
86,121,159,319,449,43430,6000,13178,66,22,10,0,12,16
86,121,160,335,451,43431,6124,13284,67,22,10,0,12,16
86,121,160,335,450,43432,6125,13285,67,22,10,2,12,16
86,121,157,279,446,43433,5922,8857,65,22,10,0,12,16
86,121,159,275,454,43434,6126,13286,66,22,11,6,13,15
86,119,127,346,427,43435,6013,13187,63,21,10,3,13,15
86,118,158,284,441,43436,6127,13287,65,22,11,4,12,15
86,118,158,282,442,43437,5962,9156,71,22,11,3,13,15
86,119,158,281,440,43438,6128,13288,65,22,11,4,12,15
86,118,158,282,442,43439,6129,13289,71,22,11,3,14,15
86,118,158,284,441,43440,5929,13125,71,22,11,3,13,15
86,117,161,329,455,43441,6130,13290,68,22,9,1,12,16
86,118,158,282,442,43442,5989,13167,71,22,9,4,12,15
86,118,158,282,442,43443,6110,13272,71,22,9,2,12,16
86,118,158,283,443,43444,6131,13291,71,22,9,4,14,15
86,118,158,281,440,43445,6132,13292,65,22,10,3,14,15
86,119,150,301,427,43446,6133,13293,63,21,10,5,12,16
86,121,159,275,454,43447,5978,13160,66,22,10,0,12,16
86,119,157,318,447,43448,5944,13137,64,22,10,2,12,16
86,120,160,333,451,43449,6134,13294,67,22,9,1,12,16
86,119,156,317,439,43450,6135,9323,64,22,9,4,13,15
86,119,156,317,439,43451,6136,13295,64,22,9,5,12,16
86,118,157,280,445,43452,6137,8681,65,22,9,2,12,16
86,121,160,335,450,43453,6138,13296,67,22,9,1,12,16
86,121,159,320,479,43454,6002,13179,66,22,9,2,12,16
86,119,157,279,446,43455,5835,13297,65,22,9,0,12,16
86,118,158,282,442,43456,6139,13047,71,22,10,2,12,16
86,121,157,279,446,43457,5922,8857,65,22,11,3,14,15
86,121,159,319,449,43458,6140,13298,66,22,9,1,12,16
86,120,160,333,452,43459,6141,13299,67,22,9,2,12,16
86,117,159,277,479,43460,6026,12742,66,22,10,0,12,16
86,119,160,279,445,43461,6019,13300,71,22,9,4,12,15
86,120,160,331,452,43462,6142,13301,67,22,10,3,14,15
86,119,159,319,449,43463,5952,13143,66,22,10,0,12,16
86,121,159,319,449,43464,6143,13302,65,22,11,3,12,15
86,119,127,286,427,43465,5871,13074,63,21,11,1,12,16
